Ticket_ID,Created_Date,Resolved_Date,Support_Team,Support_Engineer,Application_Module,Issue_Category,Priority,Ticket_Status,Resolution_Days,SLA_Target_Days,SLA_Status,CSAT_Score
TKT03201,2024-11-19,2024-11-21,Integration Support,Divya,User Management ,Configuration Issue,Low,resolved,2.0,5,Met,5.0
TKT03202,2024-09-11,2024-09-11,Integration Support,Pooja,Login,Bug,Critical,Open,0.0,1,Met,
TKT03203,2024-09-03,2024-09-05,Database Support,Neha,Payments,Performance Issue,High,In Progress,2.0,2,Met,
TKT03204,2024-04-03,2024-04-03,Infrastructure Support,Naveen,Orders,Performance Issue,Critical,closed,0.0,1,Met,3.0
TKT03205,2024-07-26,2024-07-29,Integration Support,Tarun,Reporting,Configuration Issue,low,closed,3.0,5,Met,
TKT03206,2024-09-01,2024-09-02,Infrastructure Support,Harish,Login,Bug,critical,closed,1.0,1,Met,4.0
TKT03207,2024-11-29,,Database Support,Sandeep,Orders,Access Issue,HIGH,Pending Client,,2,,
TKT03208,2024-01-03,2024-01-07,Integration Support,Pooja,API Integration,Configuration Issue,Low,Closed,4.0,5,Met,
TKT03209,2024-04-12,,Integration Support,Tarun,Orders,Bug,High,Pending Client,,2,,
TKT03210,2024-01-27,2024-01-27,Application Support,Rahul,Orders,Performance Issue,HIGH,resolved,0.0,2,Met,5.0
TKT03211,2024-10-10,2024-10-11,Database Support,Neha,Payments,Access Issue,HIGH,Resolved,1.0,2,Met,5.0
TKT03212,2024-08-10,2024-08-13,Application Support,Karthik,User Management,Data Issue,Low,closed,3.0,5,Met,5.0
TKT03213,2024-11-28,2024-12-04,Integration Support,Tarun,Payments,Performance Issue,High,closed,6.0,2,Breached,2.0
TKT03214,2024-08-19,2024-08-19,Integration Support,Manish,Payments ,Bug,critical,Pending Client,0.0,1,Met,
TKT03215,2024-10-27,2024-10-30,Application Support,Karthik,User Management,Configuration Issue,Medium,Resolved,3.0,3,Met,3.0
TKT03216,2024-08-19,2024-08-19,Application Support,Rahul,API Integration,Configuration Issue,Critical,Closed,0.0,1,Met,4.0
TKT03217,2024-02-04,2024-02-06,Infrastructure Support,Lakshmi,User Management,Performance Issue,low,Resolved,2.0,5,Met,
TKT03218,2024-03-12,2024-03-14,Database Support,Sandeep,Orders,Bug,Medium,Resolved,2.0,3,Met,
TKT03219,2024-10-08,,Application Support,Amit,Reporting,Access Issue,HIGH,In Progress,,2,,
TKT03220,2024-07-23,,Application Support,Amit,Reporting ,Bug,low,In Progress,,5,,
TKT03221,2024-01-30,,Application Support,Rahul,Payments,Data Issue,critical,Open,,1,,
TKT03222,2024-05-17,2024-05-19,Infrastructure Support,Harish,Orders,Configuration Issue,Critical,Resolved,2.0,1,Breached,3.0
TKT03223,2024-03-30,,Infrastructure Support,Harish,Orders,Access Issue,High,Pending client,,2,,
TKT03224,2024-03-26,2024-04-03,Application Support,Karthik,Reporting,Performance Issue,Low,Closed,8.0,5,Breached,1.0
TKT03225,2024-06-26,,Integration Support,Pooja,Login,Performance Issue,HIGH,Pending client,,2,,
TKT03226,2024-09-08,2024-09-12,Database Support,Rohit,Login,Configuration Issue,High,In Progress,4.0,2,Breached,
TKT03227,2024-12-08,,Application Support,Rahul,Login,Configuration Issue,High,Open,,2,,
TKT03228,2024-09-24,,Integration Support,Arjun,API Integration,Access Issue,low,Open,,5,,
TKT03229,2024-09-04,2024-09-04,Integration Support,Tarun,Payments,Configuration Issue,HIGH,In Progress,0.0,2,Met,
TKT03230,2024-02-18,2024-02-18,Database Support,Vikram,Login,Bug,critical,closed,0.0,1,Met,5.0
TKT03231,2024-09-06,,Infrastructure Support,Meena,User Management,Access Issue,critical,Pending client,,1,,
TKT03232,2024-04-24,,Database Support,Vikram,User Management,Performance Issue,Low,In Progress,,5,,
TKT03233,2024-01-10,2024-01-14,Database Support,Vikram,Payments,Configuration Issue,Low,closed,4.0,5,Met,5.0
TKT03234,2024-08-14,2024-08-21,Application Support,Sneha,API Integration,Access Issue,Low,Closed,7.0,5,Breached,3.0
TKT03235,2024-03-25,2024-03-27,Integration Support,Arjun,Login,Configuration Issue,Medium,Open,2.0,3,Met,
TKT03236,2024-05-27,,Integration Support,Tarun,API Integration,Data Issue,Medium,Pending Client,,3,,
TKT03237,2024-05-09,2024-05-11,Application Support,Sneha,Orders,Data Issue,High,resolved,2.0,2,Met,3.0
TKT03238,2024-07-15,,Database Support,Neha,Login ,Performance Issue,HIGH,Pending client,,2,,
TKT03239,2024-04-20,2024-04-20,Infrastructure Support,Lakshmi,Login,Data Issue,HIGH,resolved,0.0,2,Met,3.0
TKT03240,2024-09-03,2024-09-05,Database Support,Sandeep,Login,Data Issue,low,Pending client,2.0,5,Met,
TKT03241,2024-09-29,2024-09-30,Database Support,Vikram,Reporting,Access Issue,critical,Closed,1.0,1,Met,
TKT03242,2024-09-09,2024-09-11,Application Support,Karthik,Reporting,Performance Issue,low,resolved,2.0,5,Met,4.0
TKT03243,2024-03-11,2024-03-14,Database Support,Anjali,Login,Performance Issue,HIGH,resolved,3.0,2,Breached,2.0
TKT03244,2024-02-18,,Infrastructure Support,Meena,Login,Performance Issue,Critical,In Progress,,1,,
TKT03245,2024-11-30,2024-12-03,Infrastructure Support,Lakshmi,Reporting,Configuration Issue,Medium,Resolved,3.0,3,Met,
TKT03246,2024-08-20,2024-08-22,Integration Support,Manish,User Management,Bug,High,resolved,2.0,2,Met,4.0
TKT03247,2024-09-14,,Infrastructure Support,Harish,Orders,Configuration Issue,Medium,Pending Client,,3,,
TKT03248,2024-07-02,2024-07-03,Application Support,Karthik,Payments,Access Issue,Medium,Pending Client,1.0,3,Met,
TKT03249,2024-12-26,,Infrastructure Support,Naveen,Login,Bug,low,Pending client,,5,,
TKT03250,2024-03-20,,Database Support,Sandeep,Orders,Data Issue,HIGH,Pending Client,,2,,
TKT03251,2024-09-18,,Integration Support,Arjun,API Integration,Data Issue,Low,Open,,5,,
TKT03252,2024-12-29,2025-01-02,Infrastructure Support,Meena,Orders,Access Issue,Low,Pending client,4.0,5,Met,
TKT03253,2024-03-01,,Infrastructure Support,Lakshmi,Payments,Data Issue,Medium,Open,,3,,
TKT03254,2024-11-17,,Database Support,Rohit,Payments,Performance Issue,Critical,In Progress,,1,,
TKT03255,2024-05-03,2024-05-04,Infrastructure Support,Lakshmi,User Management,Data Issue,Medium,In Progress,1.0,3,Met,
TKT03256,2024-03-29,2024-03-29,Database Support,Rohit,Payments,Bug,critical,Resolved,0.0,1,Met,5.0
TKT03257,2024-11-24,,Database Support,Vikram,Login,Data Issue,Critical,Pending Client,,1,,
TKT03258,2024-03-10,2024-03-13,Integration Support,Manish,Payments,Performance Issue,Medium,Closed,3.0,3,Met,3.0
TKT03259,2024-12-31,,Database Support,Sandeep,User Management,Bug,Medium,Pending client,,3,,
TKT03260,2024-09-18,2024-09-18,Database Support,Anjali,Login,Data Issue,critical,Pending client,0.0,1,Met,
TKT03261,2024-08-28,2024-08-31,Integration Support,Arjun,Login,Performance Issue,Medium,closed,3.0,3,Met,4.0
TKT03262,2024-05-02,,Infrastructure Support,Naveen,Orders,Configuration Issue,HIGH,Pending client,,2,,
TKT03263,2024-10-29,2024-10-31,Infrastructure Support,Lakshmi,Payments,Configuration Issue,High,resolved,2.0,2,Met,4.0
TKT03264,2024-05-02,2024-05-03,Application Support,Rahul,Reporting,Access Issue,High,Resolved,1.0,2,Met,3.0
TKT03265,2024-06-05,2024-06-05,Application Support,Sneha,User Management,Performance Issue,Critical,closed,0.0,1,Met,3.0
TKT03266,2024-05-19,2024-05-24,Application Support,Rahul,API Integration,Configuration Issue,Low,closed,5.0,5,Met,3.0
TKT03267,2024-08-01,,Integration Support,Pooja,User Management,Bug,critical,Pending client,,1,,
TKT03268,2024-10-16,2024-10-18,Application Support,Amit,Login,Configuration Issue,Critical,resolved,2.0,1,Breached,
TKT03269,2024-10-22,,Integration Support,Manish,Orders,Access Issue,Medium,In Progress,,3,,
TKT03270,2024-05-27,,Database Support,Vikram,User Management,Access Issue,critical,Pending client,,1,,
TKT03271,2024-06-01,,Infrastructure Support,Meena,User Management,Data Issue,Medium,Open,,3,,
TKT03272,2024-02-08,2024-02-09,Database Support,Rohit,Reporting,Access Issue,High,Open,1.0,2,Met,
TKT03273,2024-03-02,2024-03-02,Application Support,Priya,User Management,Performance Issue,critical,resolved,0.0,1,Met,
TKT03274,2024-07-26,2024-07-26,Database Support,Rohit,Login,Configuration Issue,Critical,closed,0.0,1,Met,3.0
TKT03275,2024-08-12,2024-08-12,Database Support,Sandeep,Login,Access Issue,Critical,Closed,0.0,1,Met,
TKT03276,2024-11-25,2024-11-25,Integration Support,Divya,Reporting,Configuration Issue,High,resolved,0.0,2,Met,4.0
TKT03277,2024-08-29,,Infrastructure Support,Kiran,Orders,Performance Issue,Critical,In Progress,,1,,
TKT03278,2024-12-21,2024-12-24,Infrastructure Support,Meena,Login ,Data Issue,Medium,Closed,3.0,3,Met,4.0
TKT03279,2024-01-03,2024-01-06,Integration Support,Manish,Reporting,Data Issue,Low,Open,3.0,5,Met,
TKT03280,2024-01-13,,Application Support,Priya,API Integration,Bug,High,In Progress,,2,,
TKT03281,2024-09-06,2024-09-08,Integration Support,Pooja,Payments,Performance Issue,critical,Closed,2.0,1,Breached,
TKT03282,2024-09-03,,Database Support,Sandeep,Payments,Bug,low,Pending Client,,5,,
TKT03283,2024-10-24,2024-10-27,Integration Support,Tarun,User Management,Bug,High,Resolved,3.0,2,Breached,2.0
TKT03284,2024-03-06,2024-03-09,Integration Support,Manish,Login,Configuration Issue,High,Resolved,3.0,2,Breached,1.0
TKT03285,2024-08-17,,Database Support,Vikram,Payments,Access Issue,HIGH,In Progress,,2,,
TKT03286,2024-04-27,,Application Support,Rahul,Login,Access Issue,Critical,Pending Client,,1,,
TKT03287,2024-02-13,2024-02-16,Database Support,Rohit,Reporting,Bug,critical,Resolved,3.0,1,Breached,
TKT03288,2024-06-21,,Application Support,Karthik,Orders,Data Issue,Critical,Pending client,,1,,
TKT03289,2024-06-17,2024-06-20,Database Support,Sandeep,Orders ,Configuration Issue,Low,Closed,3.0,5,Met,
TKT03290,2024-07-09,,Application Support,Sneha,API Integration,Performance Issue,low,In Progress,,5,,
TKT03291,2024-12-26,2024-12-30,Database Support,Anjali,Orders,Access Issue,low,closed,4.0,5,Met,4.0
TKT03292,2024-03-23,,Integration Support,Arjun,API Integration,Data Issue,low,Pending Client,,5,,
TKT03293,2024-12-22,2024-12-30,Application Support,Rahul,User Management,Performance Issue,Low,Pending client,8.0,5,Breached,
TKT03294,2024-09-05,2024-09-08,Infrastructure Support,Meena,Reporting,Access Issue,Medium,closed,3.0,3,Met,4.0
TKT03295,2024-12-17,2024-12-23,Database Support,Neha,API Integration,Performance Issue,low,Pending client,6.0,5,Breached,
TKT03296,2024-12-06,2024-12-10,Infrastructure Support,Lakshmi,Payments,Data Issue,Critical,resolved,4.0,1,Breached,
TKT03297,2024-07-12,2024-07-17,Database Support,Neha,API Integration,Bug,High,closed,5.0,2,Breached,3.0
TKT03298,2024-04-12,2024-04-13,Integration Support,Manish,Login,Configuration Issue,critical,closed,1.0,1,Met,3.0
TKT03299,2024-08-17,2024-08-17,Integration Support,Manish,Reporting,Performance Issue,Critical,Resolved,0.0,1,Met,3.0
TKT03300,2024-05-30,2024-06-03,Application Support,Karthik,Reporting,Configuration Issue,critical,Resolved,4.0,1,Breached,1.0
TKT03301,2024-12-10,2024-12-10,Integration Support,Pooja,Login,Performance Issue,Medium,closed,0.0,3,Met,
TKT03302,2024-10-13,,Application Support,Priya,Orders,Configuration Issue,Medium,Pending Client,,3,,
TKT03303,2024-08-10,2024-08-10,Application Support,Karthik,Payments,Data Issue,Critical,closed,0.0,1,Met,5.0
TKT03304,2024-09-18,2024-09-20,Integration Support,Tarun,Reporting,Configuration Issue,critical,resolved,2.0,1,Breached,3.0
TKT03305,2024-12-03,2024-12-03,Application Support,Priya,Orders,Data Issue,Critical,In Progress,0.0,1,Met,
TKT03306,2024-11-27,2024-11-27,Database Support,Vikram,Login,Performance Issue,critical,Pending Client,0.0,1,Met,
TKT03307,2024-03-29,2024-03-30,Database Support,Rohit,Orders,Access Issue,HIGH,closed,1.0,2,Met,5.0
TKT03308,2024-09-16,2024-09-20,Integration Support,Arjun,Orders,Configuration Issue,High,Closed,4.0,2,Breached,
TKT03309,2024-06-05,2024-06-05,Integration Support,Tarun,Orders,Bug,Critical,In Progress,0.0,1,Met,
TKT03310,2024-04-07,,Infrastructure Support,Naveen,Orders,Performance Issue,Low,In Progress,,5,,
TKT03311,2024-02-18,2024-02-23,Application Support,Priya,Orders,Configuration Issue,Low,Pending Client,5.0,5,Met,
TKT03312,2024-11-10,2024-11-17,Database Support,Neha,User Management,Data Issue,Low,Closed,7.0,5,Breached,
TKT03313,2024-04-12,2024-04-12,Database Support,Neha,Reporting,Access Issue,critical,Pending Client,0.0,1,Met,
TKT03314,2024-10-13,2024-10-14,Infrastructure Support,Lakshmi,Payments,Bug,Critical,Resolved,1.0,1,Met,5.0
TKT03315,2024-05-29,,Infrastructure Support,Lakshmi,Reporting,Configuration Issue,HIGH,In Progress,,2,,
TKT03316,2024-06-22,,Database Support,Rohit,API Integration,Configuration Issue,Medium,Open,,3,,
TKT03317,2024-12-17,,Application Support,Rahul,Payments,Bug,critical,Open,,1,,
TKT03318,2024-05-16,,Integration Support,Divya,Reporting,Performance Issue,low,In Progress,,5,,
TKT03319,2024-02-10,2024-02-15,Database Support,Rohit,Payments,Bug,low,Pending client,5.0,5,Met,
TKT03320,2024-01-16,,Integration Support,Tarun,User Management,Bug,High,In Progress,,2,,
TKT03321,2024-09-23,2024-09-26,Integration Support,Pooja,Login,Bug,Medium,Pending Client,3.0,3,Met,
TKT03322,2024-09-03,2024-09-06,Infrastructure Support,Lakshmi,API Integration,Access Issue,low,closed,3.0,5,Met,
TKT03323,2024-02-15,2024-02-17,Application Support,Amit,Orders,Data Issue,Medium,In Progress,2.0,3,Met,
TKT03324,2024-02-29,2024-03-03,Integration Support,Manish,Orders,Bug,High,Resolved,3.0,2,Breached,1.0
TKT03325,2024-10-27,2024-11-01,Infrastructure Support,Meena,Login,Configuration Issue,High,In Progress,5.0,2,Breached,
TKT03326,2024-12-01,,Database Support,Rohit,User Management,Bug,High,Pending client,,2,,
TKT03327,2024-02-10,,Database Support,Anjali,Orders,Configuration Issue,low,In Progress,,5,,
TKT03328,2024-10-05,2024-10-06,Integration Support,Manish,Reporting,Configuration Issue,HIGH,Pending client,1.0,2,Met,
TKT03329,2024-03-04,2024-03-06,Application Support,Rahul,Payments,Access Issue,Critical,resolved,2.0,1,Breached,2.0
TKT03330,2024-07-26,,Integration Support,Tarun,API Integration,Configuration Issue,low,Pending Client,,5,,
TKT03331,2024-02-08,2024-02-11,Integration Support,Tarun,Payments,Performance Issue,HIGH,Closed,3.0,2,Breached,3.0
TKT03332,2024-01-26,2024-01-31,Integration Support,Divya,Reporting ,Performance Issue,Medium,Resolved,5.0,3,Breached,3.0
TKT03333,2024-01-15,,Database Support,Rohit,Reporting,Performance Issue,low,Open,,5,,
TKT03334,2024-07-06,,Application Support,Rahul,Payments,Data Issue,critical,Pending Client,,1,,
TKT03335,2024-10-24,2024-10-26,Application Support,Amit,API Integration,Configuration Issue,Critical,resolved,2.0,1,Breached,2.0
TKT03336,2024-08-10,2024-08-13,Infrastructure Support,Harish,Payments,Configuration Issue,Low,Closed,3.0,5,Met,
TKT03337,2024-01-22,2024-01-22,Database Support,Sandeep,Login,Configuration Issue,Medium,Closed,0.0,3,Met,4.0
TKT03338,2024-09-17,,Integration Support,Divya,Payments,Bug,low,Pending Client,,5,,
TKT03339,2024-10-20,,Application Support,Amit,User Management,Access Issue,Critical,In Progress,,1,,
TKT03340,2024-07-20,2024-07-27,Integration Support,Pooja,Reporting,Data Issue,low,Resolved,7.0,5,Breached,
TKT03341,2024-09-02,2024-09-03,Database Support,Anjali,Orders,Data Issue,HIGH,Pending client,1.0,2,Met,
TKT03342,2024-08-19,2024-08-19,Integration Support,Pooja,Reporting,Access Issue,Low,Open,0.0,5,Met,
TKT03343,2024-07-26,,Integration Support,Arjun,API Integration,Configuration Issue,Critical,Pending client,,1,,
TKT03344,2024-04-12,,Infrastructure Support,Harish,Orders,Bug,critical,Open,,1,,
TKT03345,2024-03-04,2024-03-05,Infrastructure Support,Naveen,Orders ,Performance Issue,High,Closed,1.0,2,Met,4.0
TKT03346,2024-03-13,2024-03-17,Integration Support,Pooja,Orders,Bug,High,Closed,4.0,2,Breached,1.0
TKT03347,2024-12-30,2024-12-30,Application Support,Sneha,Login,Access Issue,Critical,resolved,0.0,1,Met,3.0
TKT03348,2024-05-20,2024-05-21,Application Support,Karthik,API Integration,Bug,critical,Closed,1.0,1,Met,3.0
TKT03349,2024-07-23,,Integration Support,Manish,Orders,Bug,Medium,In Progress,,3,,
TKT03350,2024-05-11,2024-05-14,Application Support,Karthik,Login,Configuration Issue,Medium,Resolved,3.0,3,Met,3.0
TKT03351,2024-06-30,2024-06-30,Database Support,Rohit,User Management,Performance Issue,HIGH,Resolved,0.0,2,Met,4.0
TKT03352,2024-12-08,2024-12-12,Integration Support,Arjun,Reporting,Performance Issue,low,closed,4.0,5,Met,4.0
TKT03353,2024-05-13,,Infrastructure Support,Kiran,Login,Data Issue,critical,Open,,1,,
TKT03354,2024-05-14,,Infrastructure Support,Meena,Login,Bug,critical,Open,,1,,
TKT03355,2024-11-29,2024-11-29,Database Support,Sandeep,Payments,Data Issue,High,Closed,0.0,2,Met,4.0
TKT03356,2024-02-03,2024-02-03,Integration Support,Arjun,Payments,Bug,critical,Open,0.0,1,Met,
TKT03357,2024-03-24,,Integration Support,Divya,Login,Data Issue,low,Pending client,,5,,
TKT03358,2024-03-15,,Infrastructure Support,Kiran,API Integration,Access Issue,HIGH,Pending Client,,2,,
TKT03359,2024-09-18,2024-09-21,Database Support,Vikram,Orders,Performance Issue,HIGH,Pending Client,3.0,2,Breached,
TKT03360,2024-12-15,2024-12-16,Integration Support,Divya,Login,Data Issue,Critical,closed,1.0,1,Met,
TKT03361,2024-07-25,2024-07-26,Database Support,Vikram,User Management,Access Issue,critical,Pending Client,1.0,1,Met,
TKT03362,2024-11-15,2024-11-15,Database Support,Rohit,Payments,Performance Issue,critical,resolved,0.0,1,Met,5.0
TKT03363,2024-01-26,,Infrastructure Support,Naveen,API Integration,Performance Issue,Medium,Pending client,,3,,
TKT03364,2024-12-24,2024-12-25,Application Support,Sneha,User Management,Bug,low,Closed,1.0,5,Met,
TKT03365,2024-10-26,2024-10-27,Application Support,Sneha,API Integration,Data Issue,critical,Pending Client,1.0,1,Met,
TKT03366,2024-03-11,,Database Support,Vikram,API Integration,Data Issue,High,Pending Client,,2,,
TKT03367,2024-10-25,2024-10-28,Database Support,Anjali,Payments,Configuration Issue,Low,closed,3.0,5,Met,
TKT03368,2024-03-20,2024-03-22,Application Support,Priya,Orders,Performance Issue,critical,resolved,2.0,1,Breached,
TKT03369,2024-03-12,,Infrastructure Support,Harish,Login,Access Issue,Low,In Progress,,5,,
TKT03370,2024-03-01,2024-03-02,Application Support,Amit,API Integration,Access Issue,High,Pending Client,1.0,2,Met,
TKT03371,2024-02-05,2024-02-06,Integration Support,Tarun,Payments,Access Issue,High,resolved,1.0,2,Met,5.0
TKT03372,2024-05-04,2024-05-06,Application Support,Rahul,API Integration,Access Issue,HIGH,In Progress,2.0,2,Met,
TKT03373,2024-05-18,2024-05-23,Database Support,Sandeep,Payments,Access Issue,Low,closed,5.0,5,Met,
TKT03374,2024-10-13,2024-10-18,Infrastructure Support,Naveen,Login,Data Issue,HIGH,closed,5.0,2,Breached,
TKT03375,2024-04-13,2024-04-13,Infrastructure Support,Meena,Reporting,Performance Issue,low,resolved,0.0,5,Met,5.0
TKT03376,2024-02-15,2024-02-15,Database Support,Sandeep,API Integration,Configuration Issue,Critical,Resolved,0.0,1,Met,
TKT03377,2024-10-25,2024-10-26,Database Support,Sandeep,Orders,Performance Issue,Medium,Pending Client,1.0,3,Met,
TKT03378,2024-04-13,,Application Support,Priya,User Management,Performance Issue,Critical,Pending client,,1,,
TKT03379,2024-02-10,,Integration Support,Divya,User Management,Performance Issue,Medium,Pending Client,,3,,
TKT03380,2024-11-18,,Database Support,Sandeep,Login,Performance Issue,Critical,Pending client,,1,,
TKT03381,2024-11-27,2024-11-27,Application Support,Priya,Reporting,Configuration Issue,High,Resolved,0.0,2,Met,4.0
TKT03382,2024-06-10,2024-06-10,Infrastructure Support,Meena,Payments,Data Issue,critical,Open,0.0,1,Met,
TKT03383,2024-02-15,2024-02-15,Integration Support,Pooja,Reporting,Performance Issue,High,resolved,0.0,2,Met,
TKT03384,2024-08-29,2024-09-05,Database Support,Rohit,Payments,Access Issue,low,Resolved,7.0,5,Breached,1.0
TKT03385,2024-08-12,,Infrastructure Support,Harish,Reporting,Configuration Issue,low,Pending Client,,5,,
